,HRS,IPG,TGT,RHT,AMG,LOW,ESS,EQT,APD,NEE,IBM,STX,COH,SPG,JEC,ROK,PCAR,CVX,GPC,MCD,PRU,HON,HAR,DIS,VTR,K,CSCO,PDCO,NFLX,UNH,MRK,EQIX,WM,NTAP,CF,ORCL,GIS,IRM,PEP,AMAT,REGN,STJ,BMY,CERN,DHI,WU,SE,FITB,PGR,C,FOXA,DUK,NI,SLG,STI,VIAB,TMK,NBL,JWN,CMI,CB,FTI,MCO,USB,PX,DTE,HUM,WMT,HCP,RHI,AAP,GD,DVA,XEL,ADBE,HRB,AET,BK,HRL,PNC,SWKS,OMC,EIX,SIG,AVY,PG,AME,BDX,TXT,GE,ABT,DD,MU,SCG,PPL,ETN,HP,AAPL,IP,BSX,USDOLLAR
2014-12-29,69.875,19.844,71.169,71.090,214.190,66.447,200.599,76.462,140.686,104.095,149.736,60.865,35.012,174.381,45.040,108.137,65.411,105.157,102.555,89.133,85.908,97.444,105.280,93.046,67.946,63.262,26.448,46.512,48.847,100.372,54.111,219.473,49.680,39.841,51.079,44.119,50.722,35.350,91.304,24.399,413.870,64.708,56.677,66.100,24.565,16.939,34.710,19.523,25.671,54.068,38.130,79.660,16.190,115.647,41.005,73.840,54.325,46.452,75.523,137.927,98.277,48.480,94.835,43.758,127.089,84.078,142.675,83.196,39.660,56.623,160.790,134.444,76.100,35.044,74.670,31.751,88.210,39.695,25.617,88.025,73.011,73.939,65.047,128.943,50.864,86.148,53.216,135.867,42.943,24.093,43.267,72.017,35.530,59.092,32.130,64.532,62.323,109.568,50.286,13.170,10647.631
2014-12-30,69.360,19.806,71.785,69.480,213.330,66.428,200.381,75.126,139.615,101.580,149.307,59.528,35.142,175.250,45.160,107.506,64.659,104.962,102.024,88.392,85.823,96.533,103.823,92.723,68.434,62.940,26.355,46.464,49.033,100.666,54.036,219.187,49.893,39.433,51.195,43.858,50.760,35.120,90.577,24.429,408.340,64.426,56.630,65.500,24.595,16.864,34.541,19.604,25.765,54.177,37.803,77.706,15.861,116.142,41.112,73.341,54.030,45.967,76.093,137.241,98.042,47.440,94.019,43.662,126.233,82.807,143.949,83.081,39.758,56.633,159.604,133.450,76.000,34.226,73.085,31.695,88.505,39.445,25.545,87.787,71.414,73.607,63.770,129.495,50.883,85.924,52.526,136.442,42.584,23.971,43.352,71.500,35.400,58.532,31.520,64.001,61.154,108.231,50.203,13.370,10647.644
2014-12-31,68.436,19.787,71.975,69.140,212.240,66.670,197.165,75.445,137.508,100.129,149.671,58.865,34.864,172.001,44.690,106.405,63.916,104.099,100.907,87.876,84.774,95.766,103.629,92.224,67.317,61.825,25.849,46.015,48.801,98.943,53.230,216.371,49.641,39.328,51.012,43.500,49.807,34.295,89.256,24.138,410.250,63.287,56.287,64.660,24.940,16.770,34.146,19.319,25.548,53.455,37.539,76.642,15.499,113.781,40.455,72.246,53.301,46.064,76.702,135.373,97.253,46.840,93.134,43.078,124.523,81.301,141.836,83.081,39.171,56.305,158.856,131.529,75.740,33.793,72.700,31.714,87.219,39.002,25.097,86.657,71.267,73.483,62.389,129.672,50.149,84.706,51.885,135.691,42.005,23.689,42.717,70.877,35.010,57.318,30.767,63.247,61.574,106.173,49.611,13.250,10647.661
2015-01-02,68.245,19.291,71.425,68.990,210.430,65.604,200.744,77.259,138.652,100.506,151.182,58.440,34.632,175.052,44.640,106.252,64.048,104.470,100.860,87.464,84.446,96.063,101.881,91.793,68.829,61.863,25.835,46.445,49.849,98.640,53.605,216.295,50.057,39.338,52.015,42.881,49.602,34.561,89.143,24.177,410.160,63.200,56.744,65.030,24.614,16.789,34.522,19.163,25.595,53.604,36.996,77.109,15.510,115.979,40.291,72.390,53.291,45.530,75.717,137.485,96.727,46.520,93.212,42.963,124.897,81.904,141.204,82.229,39.900,55.823,158.138,132.322,75.830,33.981,72.340,31.149,87.189,38.897,24.865,86.268,71.865,72.023,62.417,127.938,50.062,84.102,51.875,136.374,42.065,23.493,42.603,70.656,34.750,57.707,30.792,63.219,61.501,105.163,49.296,13.220,10647.670
2015-01-05,66.406,18.739,70.145,68.090,202.800,64.034,201.545,73.133,134.219,99.442,148.803,58.130,34.093,175.769,43.030,102.683,61.896,100.294,100.216,86.498,81.766,94.233,95.472,90.452,69.176,60.711,25.320,46.263,47.311,97.015,54.401,214.071,49.554,38.000,51.837,42.282,48.705,34.729,88.472,23.402,412.470,63.054,55.858,64.170,24.102,16.630,32.848,18.584,25.311,51.914,36.244,75.999,15.328,116.610,38.852,70.374,52.336,41.169,74.664,132.828,95.495,44.700,91.384,41.928,121.601,81.104,137.461,81.989,40.301,54.656,156.053,129.560,74.700,33.596,71.980,30.584,86.011,37.897,24.422,83.627,70.698,70.733,62.265,129.623,49.443,83.702,50.317,137.212,41.257,23.061,42.612,68.749,33.775,57.175,30.081,60.604,59.802,102.200,48.518,13.810,10647.683
2015-01-06,65.072,18.234,70.135,67.500,198.430,64.180,204.447,72.296,134.171,99.828,145.594,56.528,33.694,180.662,42.250,101.506,61.980,100.248,96.106,86.657,80.069,94.012,94.064,89.972,70.716,60.890,25.311,45.766,46.501,96.819,56.539,209.405,49.593,37.654,52.910,41.845,48.584,35.049,87.802,22.520,396.890,62.684,55.762,63.520,23.776,16.602,31.916,17.835,24.999,50.087,35.794,77.247,15.149,117.509,37.732,68.982,51.628,40.693,74.190,133.570,94.537,43.770,90.422,41.372,120.044,80.981,137.353,82.621,41.066,54.328,155.943,129.713,73.620,33.774,70.530,30.395,86.139,36.801,24.239,81.461,68.444,70.268,62.503,126.578,49.936,83.321,49.351,136.949,41.078,22.565,42.128,67.953,32.870,57.441,30.072,59.925,58.140,102.210,47.861,13.700,10647.695
2015-01-07,65.244,18.710,70.135,67.500,203.300,66.089,204.447,72.395,134.171,100.742,144.643,56.528,34.734,180.662,41.690,101.506,62.807,100.164,97.574,88.167,80.116,94.693,97.472,89.972,70.716,62.364,25.545,47.440,46.743,96.819,57.748,210.092,49.593,37.853,54.419,41.855,49.611,35.102,90.370,22.520,407.720,62.684,56.487,64.190,23.776,16.602,31.916,18.034,25.519,50.551,34.519,77.495,15.404,117.509,37.732,68.982,51.687,40.538,74.190,134.208,95.805,42.280,91.802,41.372,120.044,80.981,139.960,82.621,41.938,55.090,159.294,129.216,74.290,33.774,70.530,30.659,86.139,36.801,24.634,82.402,69.571,70.505,62.503,128.953,49.936,83.758,49.351,136.949,41.078,22.574,42.470,67.953,32.100,57.441,30.208,60.102,54.304,103.643,47.777,13.700,10647.708
2015-01-08,66.740,19.577,73.132,69.030,205.370,67.484,208.865,75.296,138.757,101.354,147.786,57.917,35.616,183.722,43.190,104.673,63.634,102.456,97.782,88.495,81.400,96.418,98.851,91.832,71.420,63.498,25.741,48.228,47.779,102.477,58.910,212.602,50.202,38.634,55.175,42.107,50.414,35.750,92.012,23.455,403.250,65.214,57.898,65.600,25.571,16.770,32.114,18.442,26.031,51.312,34.875,77.807,15.686,119.450,38.785,69.405,52.484,41.936,77.079,136.922,97.319,43.430,92.697,42.043,123.388,82.318,145.984,86.603,41.377,56.575,160.691,132.332,75.770,34.461,72.915,31.196,90.714,38.080,24.899,83.988,72.727,71.615,63.903,124.321,51.927,84.715,50.722,142.712,43.212,22.846,43.343,71.442,33.670,58.656,30.089,62.252,55.528,107.625,49.416,14.590,10647.721
2015-01-09,66.644,19.330,73.132,69.030,205.340,66.214,208.865,75.824,138.757,100.459,148.430,57.917,35.458,183.722,42.030,104.673,61.304,100.415,95.983,87.417,79.957,94.818,97.657,91.832,71.420,62.761,26.003,48.439,47.041,102.477,58.638,206.981,50.202,38.725,55.624,42.088,49.906,35.022,91.389,23.455,411.040,65.214,57.517,64.950,25.571,16.770,32.114,17.949,25.482,50.166,34.582,77.917,15.532,119.450,38.785,69.405,51.726,42.315,77.079,134.837,96.633,42.170,91.200,42.043,123.388,82.318,144.917,86.603,41.422,56.478,159.873,132.819,75.220,34.461,72.915,31.375,90.714,38.080,24.702,82.421,72.727,70.989,63.903,124.321,51.927,83.925,50.722,142.712,43.212,22.527,42.887,71.442,33.525,58.656,29.937,61.479,55.528,107.741,49.129,14.590,10647.729
2015-01-12,65.634,19.225,72.658,67.620,201.590,65.749,211.900,72.346,135.734,100.205,145.939,57.572,35.801,185.838,40.760,101.430,61.867,98.253,92.338,87.229,78.917,94.357,97.365,92.488,72.237,61.863,26.247,48.083,45.547,100.372,58.394,206.971,49.786,37.986,55.706,41.971,49.548,34.880,91.012,22.917,413.330,63.599,59.290,64.790,25.719,16.686,31.700,17.674,25.122,49.770,34.582,77.990,15.459,122.098,37.085,69.510,51.264,40.324,75.726,133.861,95.674,40.910,90.412,40.787,121.457,81.640,143.692,86.173,42.080,55.591,158.507,131.797,74.420,33.737,71.120,31.017,87.896,36.984,24.336,81.841,70.885,70.571,63.722,122.626,51.608,83.618,49.016,139.982,42.035,22.480,43.248,71.327,31.660,57.830,29.784,60.939,54.222,105.086,49.268,14.580,10647.742
2015-01-13,65.205,19.301,72.013,67.440,201.170,65.759,211.900,72.385,135.019,100.600,146.284,57.315,35.161,185.961,40.260,99.975,61.426,96.694,91.921,87.060,78.139,95.028,97.094,93.203,72.509,62.326,26.289,48.199,46.256,100.881,58.291,207.324,49.825,37.458,56.010,41.641,49.605,35.208,90.946,22.598,406.490,64.027,60.187,65.270,24.476,16.667,31.559,17.551,25.084,49.415,34.338,78.412,15.456,122.098,36.767,69.731,50.979,41.315,75.311,132.715,96.097,40.480,91.851,40.347,120.620,82.101,145.006,85.493,42.000,55.389,153.350,131.691,74.540,34.009,70.590,30.678,88.937,36.916,24.422,80.739,70.885,70.600,63.360,122.626,51.579,83.972,49.016,138.187,42.324,22.368,42.555,70.110,30.835,58.257,29.471,60.921,55.711,106.019,49.351,14.500,10647.755
2015-01-14,65.196,19.129,70.477,66.380,198.040,65.304,215.145,72.973,133.408,101.222,145.342,57.174,34.307,187.604,39.890,100.348,60.852,96.415,90.217,85.851,76.077,94.588,96.462,92.263,72.875,63.044,26.125,48.276,46.320,101.136,58.713,208.880,50.115,37.053,54.157,41.767,49.803,35.483,91.248,22.298,404.310,65.750,60.025,64.680,24.792,16.171,31.164,17.266,24.639,48.457,34.074,78.614,15.777,122.528,36.081,65.094,50.487,41.616,74.432,133.711,95.119,40.180,91.122,39.618,119.746,82.986,145.707,82.908,42.471,54.636,150.428,131.863,74.690,34.311,69.990,30.668,88.504,35.984,24.369,79.287,70.179,70.837,64.332,120.605,51.744,83.683,48.405,137.300,42.085,22.293,42.241,69.928,30.050,58.864,29.827,59.785,55.921,105.615,49.453,14.500,10647.772
2015-01-15,64.138,18.729,71.747,64.370,194.370,64.296,216.891,72.286,132.960,100.836,144.195,55.129,33.657,188.964,38.560,100.281,59.546,95.274,90.028,85.701,74.765,93.073,93.102,92.381,72.960,63.998,25.648,47.767,46.251,102.242,58.001,208.241,50.125,36.638,54.044,41.350,50.301,35.803,91.248,22.593,397.120,63.686,58.766,64.070,22.859,15.918,31.032,17.086,24.866,46.659,33.810,79.596,15.920,122.662,35.444,63.827,50.182,41.742,73.214,132.884,95.138,38.960,90.082,39.235,119.630,83.749,146.072,83.645,42.845,54.713,147.626,132.209,74.460,34.612,70.290,30.188,89.104,35.811,24.658,78.733,69.909,69.386,64.647,121.512,50.642,83.562,47.646,137.164,42.225,22.105,41.926,70.119,29.300,58.978,29.911,59.627,54.962,102.749,49.416,14.310,10647.785
2015-01-16,64.453,18.834,71.747,64.370,195.390,66.108,216.891,75.335,132.960,101.947,146.592,55.129,33.518,188.964,38.950,100.281,60.618,97.547,91.940,85.804,75.908,94.137,94.510,92.381,72.960,64.357,25.900,48.314,48.191,102.242,59.079,210.178,50.125,36.919,55.708,42.204,50.264,35.776,91.833,22.593,408.690,63.686,59.414,65.590,22.859,15.918,31.032,17.352,24.961,47.034,34.152,80.137,16.080,122.662,35.444,63.827,51.018,44.180,73.214,132.265,97.131,40.120,91.501,39.235,119.630,83.749,148.067,83.645,42.889,55.128,149.600,133.515,75.050,34.612,70.290,30.951,89.104,35.811,24.925,80.663,69.909,69.794,64.647,121.512,50.642,84.855,47.646,137.164,42.225,22.115,42.441,70.119,28.990,58.978,29.920,60.111,57.967,101.950,50.074,14.310,10647.798
2015-01-20,64.443,18.853,69.851,65.150,197.790,64.679,215.784,73.811,134.791,102.616,146.415,55.873,33.462,188.548,38.970,100.903,60.599,98.800,92.291,85.157,75.449,94.865,95.044,92.762,74.190,65.160,26.265,48.352,49.829,103.377,58.685,212.239,51.179,36.710,56.771,42.582,51.195,36.149,92.040,22.888,421.110,63.881,59.548,64.970,22.632,15.927,31.249,17.143,24.914,46.688,33.346,80.449,16.150,122.126,36.603,63.711,50.536,44.588,73.147,133.363,96.285,38.920,91.550,39.494,120.053,84.794,147.109,82.985,42.854,55.678,152.253,132.574,75.210,35.063,71.490,30.706,90.561,35.801,25.152,80.835,74.060,69.945,64.952,121.246,51.811,84.799,47.774,136.783,42.454,22.358,42.183,71.279,29.670,59.756,30.140,60.307,56.469,104.576,50.212,14.330,10647.810
2015-01-21,65.005,19.272,70.116,64.790,202.430,65.456,215.517,76.491,136.430,103.521,141.881,56.023,34.892,189.106,39.580,101.803,61.181,100.368,92.565,84.725,75.534,95.124,95.918,92.204,73.748,65.217,26.050,48.189,58.469,106.999,58.263,213.213,51.005,36.691,56.575,42.185,50.894,35.395,91.937,23.557,418.110,63.540,59.071,65.560,23.086,16.068,31.625,16.622,24.791,47.162,33.145,81.357,16.292,122.098,37.134,64.787,50.605,45.578,73.398,135.899,95.871,39.780,90.130,40.442,120.784,85.537,151.365,82.937,42.240,55.562,152.941,133.342,75.730,35.355,71.540,31.120,93.279,36.099,25.651,80.988,75.766,70.789,65.228,122.606,51.328,84.970,48.454,139.289,42.354,22.536,42.031,71.107,30.490,60.212,30.504,61.256,58.378,105.374,50.546,14.390,10647.823
2015-01-22,65.834,19.873,71.842,65.920,210.590,67.625,218.370,75.604,137.594,103.200,144.960,56.598,35.504,192.704,39.600,103.841,60.777,101.074,93.342,85.241,77.052,95.258,96.025,93.164,75.367,65.982,26.668,49.419,61.206,111.432,58.666,218.681,51.053,37.786,57.509,42.728,51.553,35.785,93.352,23.847,420.810,64.893,59.204,67.170,23.362,16.480,31.935,16.982,25.264,48.970,33.781,81.311,16.186,122.977,38.485,65.872,51.431,45.394,74.779,138.340,97.930,39.120,91.725,41.621,122.504,85.377,151.731,84.526,42.729,56.748,156.123,135.569,76.150,35.298,73.480,32.015,94.628,37.224,26.009,83.166,77.755,71.558,64.961,122.566,52.092,85.804,48.592,141.551,43.352,22.761,42.441,71.979,30.890,60.307,30.233,62.987,58.697,108.116,51.092,14.930,10647.836
2015-01-23,66.416,19.615,71.387,66.060,206.540,67.780,217.454,74.807,136.774,103.134,145.408,56.634,34.919,191.835,39.790,102.253,60.665,99.153,93.171,83.994,75.618,98.239,98.628,92.743,75.715,64.887,26.396,49.169,62.494,109.622,58.573,220.064,51.266,37.615,56.479,42.863,51.346,36.149,93.003,23.353,420.210,63.249,59.185,67.220,22.780,16.489,31.766,16.754,25.075,48.032,33.517,81.394,16.157,122.853,38.089,65.094,50.929,44.937,74.470,136.950,97.460,38.100,91.161,41.516,121.428,85.886,149.578,84.727,42.836,57.308,155.365,135.675,75.850,35.524,74.060,32.232,93.023,35.474,25.825,82.421,79.255,70.533,65.161,123.039,50.825,84.362,48.139,139.826,42.265,22.949,41.840,70.733,30.950,60.487,30.292,62.363,57.501,108.674,50.064,14.840,10647.844
2015-01-26,66.501,19.768,71.349,66.270,210.250,68.490,219.601,75.196,136.411,103.389,145.865,52.279,34.428,193.771,39.970,102.626,61.285,101.037,93.408,85.035,75.674,97.654,99.570,92.988,75.923,65.075,26.172,49.178,63.794,109.240,58.882,218.929,51.469,37.062,56.867,42.582,51.713,36.246,93.154,23.479,423.770,64.222,59.557,68.120,24.042,16.592,31.634,17.001,25.434,48.299,33.761,81.238,16.029,124.813,38.447,64.787,50.998,46.151,75.350,138.828,97.084,38.220,91.598,41.717,119.679,85.594,150.101,84.842,42.783,57.096,158.806,134.465,76.190,35.430,72.740,32.561,92.787,35.974,25.781,82.898,80.843,70.752,65.114,123.384,51.212,83.893,48.878,139.913,42.344,23.052,42.117,71.040,31.020,60.373,30.242,62.186,58.670,108.789,50.555,14.960,10647.857
2015-01-27,66.111,19.396,71.349,66.270,204.850,67.916,219.601,74.877,136.411,104.773,143.355,52.279,34.130,193.771,39.120,102.626,60.260,100.461,92.338,84.003,74.475,96.706,99.395,92.988,75.923,64.650,25.171,49.044,64.881,109.240,58.638,211.762,51.469,36.271,57.314,42.097,51.864,35.803,91.295,23.479,415.740,64.222,59.109,67.530,24.042,16.592,31.634,16.750,25.264,47.726,33.390,81.394,16.058,124.813,38.447,64.787,50.496,46.210,75.350,133.589,96.407,38.160,90.947,41.717,119.679,85.594,148.867,84.842,42.667,56.565,158.606,131.719,76.040,35.430,72.740,32.589,92.787,35.974,25.626,81.675,80.843,69.983,65.114,123.384,51.212,80.999,48.878,139.913,42.344,22.855,41.668,71.040,29.650,60.373,30.233,60.511,58.277,104.980,49.796,14.960,10647.866
2015-01-28,65.034,18.815,70.410,64.660,205.610,67.304,216.929,73.422,132.359,103.549,141.378,50.924,33.843,192.213,38.360,103.879,59.617,96.239,90.350,83.262,72.150,95.671,98.094,90.736,76.017,63.658,25.082,48.612,63.209,106.157,57.598,207.181,50.918,36.210,56.367,41.409,50.894,35.634,90.351,22.641,408.000,65.584,58.480,66.870,23.549,15.881,31.042,16.328,25.112,46.540,32.803,80.596,15.744,124.296,36.844,63.846,49.512,44.733,75.224,132.978,95.486,36.170,88.089,40.347,117.862,84.935,147.050,83.109,42.596,55.437,158.876,130.951,75.520,35.232,70.250,32.410,91.261,34.282,25.365,79.908,80.206,69.585,64.427,121.354,50.168,79.744,48.060,137.310,41.886,22.349,41.411,68.739,29.095,60.933,30.081,59.199,54.496,110.915,49.222,14.590,10647.874
2015-01-29,64.748,19.320,71.577,65.750,205.110,67.994,219.038,73.472,140.139,105.188,145.044,51.960,36.145,193.394,38.750,105.276,60.195,95.580,90.350,87.473,72.122,96.006,121.401,91.274,76.205,63.621,25.470,48.967,63.400,107.067,58.198,211.781,50.831,36.262,57.423,41.573,50.471,36.078,90.643,22.879,414.640,64.562,58.299,67.280,24.496,16.040,31.418,16.555,25.226,47.054,33.091,81.981,15.960,123.904,37.558,64.796,50.034,46.142,75.620,133.992,96.360,36.480,89.771,40.797,116.728,86.168,147.751,83.971,42.658,57.105,159.833,129.108,76.140,35.853,71.640,32.674,92.166,35.032,25.433,81.714,82.519,70.372,65.790,122.006,50.999,80.231,48.444,136.813,42.454,22.574,43.175,69.698,29.710,62.024,30.403,59.739,52.478,114.368,49.546,14.850,10647.887
2015-01-30,63.967,18.996,69.794,63.790,205.520,65.884,215.727,74.189,138.823,102.908,143.019,49.960,34.520,187.632,38.100,104.224,56.492,95.144,88.001,86.695,71.110,93.696,125.888,89.061,75.132,61.958,24.670,48.112,63.114,103.994,56.501,206.952,49.748,36.014,57.159,40.633,49.388,35.341,88.520,22.123,416.660,64.105,57.469,66.350,24.180,15.918,31.455,16.404,24.563,46.392,32.412,79.944,15.806,120.453,37.095,61.849,49.266,46.365,73.620,130.950,92.018,37.480,88.779,40.165,115.901,84.398,144.611,81.348,42.071,55.996,158.576,127.889,75.060,35.308,70.130,32.279,90.404,34.772,24.794,80.758,81.402,69.054,64.932,119.712,50.526,78.939,47.222,134.638,42.454,22.396,42.698,68.260,29.265,60.516,30.064,58.715,54.396,112.694,48.759,14.810,10647.895
2015-02-02,64.853,19.244,70.401,64.240,207.220,66.516,216.042,75.315,140.797,103.690,144.279,51.163,34.845,188.341,39.850,107.066,57.714,98.420,88.475,86.760,73.209,95.623,127.237,90.011,75.113,62.799,25.105,47.959,63.009,105.012,57.063,208.040,49.873,36.481,57.045,41.399,49.944,35.191,89.983,22.138,413.090,65.107,57.431,66.730,24.506,16.302,32.142,16.954,25.118,47.153,33.008,79.816,16.044,120.683,37.887,62.530,50.241,48.298,73.978,134.283,92.582,38.900,86.825,40.950,117.468,85.170,144.157,82.047,41.973,57.366,155.554,130.683,75.570,35.345,71.110,32.533,90.798,35.420,25.046,82.325,80.392,69.386,65.066,119.959,49.491,79.716,48.819,136.042,42.983,22.696,43.147,68.643,28.435,60.145,30.403,59.934,58.177,114.108,48.861,14.610,10647.904
2015-02-03,65.911,19.634,71.937,64.990,210.960,67.703,217.960,76.601,141.493,103.850,147.833,52.447,35.913,188.983,41.120,109.400,58.973,101.640,92.717,88.083,75.056,97.060,130.559,92.136,75.057,62.969,25.376,48.593,65.274,105.521,57.195,213.380,50.531,37.405,56.346,41.748,50.123,35.661,90.804,22.714,409.200,65.866,57.078,67.270,25.117,16.564,32.866,17.304,25.361,48.299,33.825,79.614,16.435,121.992,38.360,64.105,50.172,48.764,76.219,136.668,93.211,39.480,90.101,41.477,118.679,84.747,146.724,82.506,41.644,58.446,156.652,133.400,75.600,35.411,71.920,32.881,92.728,36.125,25.302,83.691,80.764,70.420,64.713,121.581,50.100,80.494,49.736,137.710,43.272,22.940,43.719,70.292,28.945,60.506,30.809,64.950,61.967,114.128,49.749,14.650,10647.913
2015-02-04,65.444,19.606,71.690,64.790,209.520,68.714,217.740,74.249,141.503,103.097,146.424,53.049,36.303,190.626,39.800,107.267,58.700,100.545,90.425,88.205,74.868,96.562,128.160,99.166,73.964,62.959,24.974,48.689,64.101,105.628,55.348,211.972,50.512,37.081,55.601,41.147,50.085,35.971,91.181,22.879,401.360,64.747,56.487,66.780,25.551,16.564,32.612,17.399,25.361,47.824,33.878,78.880,16.278,121.782,38.225,63.442,51.097,46.511,76.229,135.363,93.907,38.680,89.644,41.765,117.939,83.419,148.660,82.947,40.354,58.976,156.053,132.996,75.960,34.997,72.280,32.825,94.569,35.903,26.120,83.825,80.794,70.268,64.313,120.305,49.781,80.344,48.809,136.432,43.003,22.649,43.090,70.685,29.030,60.089,30.326,63.731,60.022,115.003,50.333,14.960,10647.917
2015-02-05,66.216,19.873,71.690,65.310,212.940,69.492,217.740,77.129,144.458,103.351,147.311,53.474,36.163,191.939,40.870,108.166,58.503,101.436,90.851,88.477,70.585,98.086,131.413,99.166,74.718,63.328,25.507,49.342,64.130,106.509,55.461,215.484,50.512,36.957,56.077,41.864,50.254,36.450,91.191,23.208,413.870,65.886,57.431,67.010,25.423,16.742,32.612,17.665,25.633,47.963,32.060,79.559,16.537,123.685,38.225,63.606,51.677,47.268,76.229,129.682,94.762,39.150,90.665,42.167,117.939,84.314,148.482,83.550,40.714,59.169,159.733,133.150,76.770,34.997,73.100,33.559,95.100,35.903,26.144,84.847,79.910,71.368,64.532,119.238,50.593,81.196,48.809,136.432,43.432,22.968,43.547,72.851,29.490,60.601,30.758,64.420,61.264,115.821,50.898,14.960,10647.925
2015-02-06,72.590,19.491,71.690,64.970,214.450,69.910,213.484,78.674,143.314,99.668,147.227,53.058,36.405,184.251,40.910,107.793,58.973,101.714,91.457,88.148,72.910,97.520,128.658,99.890,71.555,62.591,25.489,48.578,63.480,105.315,55.104,209.405,50.512,37.034,55.523,41.690,50.028,36.291,91.285,23.474,406.860,64.436,56.897,67.720,26.123,16.602,34.061,17.911,25.633,48.556,32.823,76.247,15.854,121.964,38.225,64.393,52.159,46.518,76.229,127.570,94.762,38.590,95.302,42.560,120.380,80.247,145.895,83.598,39.471,58.648,161.568,133.726,75.570,34.997,72.540,33.314,93.082,35.903,25.936,86.394,79.950,71.017,64.532,118.200,50.651,80.175,48.809,136.432,43.442,22.986,43.404,72.947,28.910,57.384,29.827,65.192,62.122,114.845,50.444,14.960,10647.934
